DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-01-02 01:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	Wind Onshore	1743.61		02/01/2022 03:52
2022-01-02 01:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	Solar	0.57		02/01/2022 03:52
2022-01-02 01:00:00.000	PT60M	10Y1001A1001A65H	CTY	DK CTY	DK	Fossil Hard coal	373.37		02/01/2022 03:52
2022-01-01 23:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	Fossil Oil	0.0		02/01/2022 03:52
2022-01-01 23:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	Fossil Brown coal/Lignite	352.0		02/01/2022 03:52
2022-01-01 23:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	Fossil Gas	534.0		02/01/2022 03:52
2022-01-02 01:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	Wind Onshore	1659.0		02/01/2022 03:52
2022-01-02 01:00:00.000	PT60M	10YGR-HTSO-----Y	CTY	GR CTY	GR	Solar	0.0		02/01/2022 03:52
2022-01-02 02:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Other	1454.38	1335.17	30/01/2022 04:01
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	6312.88		02/01/2022 03:52
2022-01-02 01:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	Wind Onshore	6296.13		27/01/2022 14:34
2022-01-02 01:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	Other	1259.9		02/01/2022 03:54
2022-01-02 01:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	Nuclear	6359.0		27/01/2022 14:24
2022-01-02 01:00:00.000	PT60M	10YSE-1--------K	CTY	SE CTY	SE	Hydro Water Reservoir	6271.25		27/01/2022 14:31
2022-01-02 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	Nuclear	3027.2		02/01/2022 05:01
2022-01-02 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	Hydro Run-of-river and poundage	233.23		02/01/2022 04:00
2022-01-02 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	Hydro Pumped Storage	40.55		02/01/2022 05:01
2022-01-02 01:00:00.000	PT60M	10YCH-SWISSGRIDZ	CTY	CH CTY	CH	Hydro Water Reservoir	124.38		02/01/2022 05:02
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	12.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1173.2	03/01/2022 14:21
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	140.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3838.8	0.0	04/01/2022 11:12
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	02/01/2022 04:01
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	88.4	0.0	21/02/2022 14:46
2022-01-02 01:45:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	98.4	0.0	04/01/2022 11:10
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	7.61		03/01/2022 08:22
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		03/01/2022 08:50
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	1384.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	57.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1437.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	840.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	218.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	863.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	48.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	13.75		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	164.32		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1949.64		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	69.74		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.61		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.26	02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	476.43		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	126.46		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.37		02/01/2022 04:02
2022-01-02 02:30:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.26		02/01/2022 04:02
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Run-of-river and poundage	895.0		02/01/2022 09:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Fossil Gas	103.0		02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Pumped Storage	0.0		02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Other	30.0		02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Biomass	27.0		02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Fossil Brown coal/Lignite	1933.0		02/01/2022 07:03
2022-01-02 01:00:00.000	PT60M	10YCS-SERBIATSOV	CTY	RS CTY	RS	Hydro Water Reservoir	0.0		02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Solar	0.0		02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	3297.81		02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	2675.31		02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3459.94		02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Hard coal	2187.23		02/01/2022 04:03
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Onshore	18172.35	0.0	03/01/2022 00:04
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	283.46	3385.38	02/01/2022 04:03
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Fossil Gas	1056.84		05/01/2022 16:22
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Waste	272.99		05/01/2022 16:22
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Hydro Run-of-river and poundage	6.37		03/02/2022 16:25
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Biomass	197.9		05/01/2022 16:22
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Nuclear	5968.22		05/01/2022 16:22
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Fossil Oil	0.0		04/02/2022 08:49
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Hydro Pumped Storage		73.46	05/01/2022 16:22
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Wind Onshore	876.17		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	Fossil Gas	0.0		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	Other	51.0		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	Wind Onshore	17.0		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	Hydro Run-of-river and poundage	0.0		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10YLV-1001A00074	CTY	LV CTY	LV	Biomass	60.0		02/01/2022 04:04
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Fossil Oil	0.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Biomass	3.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Hydro Run-of-river and poundage	522.11		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Solar	0.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Nuclear	2800.1		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Fossil Gas	416.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Hydro Run-of-river and poundage	24.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Fossil Hard coal	0.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Biomass	640.71		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Hard coal	653.78		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Wind Onshore	4.0		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Gas	248.31		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Oil	10.3		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Peat	636.45		02/01/2022 04:07
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Waste	7.6		02/01/2022 04:08
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Other renewable	10.01		02/01/2022 04:08
2022-01-02 02:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Other	182.0		02/01/2022 04:08
2022-01-02 02:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Other	1403.55	1343.02	30/01/2022 04:19
2022-01-02 02:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	6247.31		02/01/2022 04:10
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Water Reservoir	132.62		02/01/2022 04:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Pumped Storage	0.0	1112.18	02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Gas	494.91		02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Waste	20.94		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Hard coal	137.67		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Solar	0.0		02/01/2022 04:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Brown coal/Lignite	1953.16		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Nuclear	3458.58		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Other renewable	253.01		02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Wind Onshore	97.48		02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Oil	0.0		02/01/2022 04:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Biomass	250.34		02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Water Reservoir	12.89		02/01/2022 05:10
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Coal-derived gas	10.0		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Run-of-river and poundage	136.31		02/01/2022 05:11
2022-01-02 02:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Other	0.0		02/01/2022 04:11
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Run-of-river and poundage	1381.65		02/01/2022 04:11
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Oil	281.06		02/01/2022 04:11
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other renewable	126.07		02/01/2022 04:11
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Solar	0.0		02/01/2022 04:11
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Nuclear	2168.0		02/01/2022 04:11
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Wind Onshore	224.0		04/01/2022 11:32
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Hydro Water Reservoir	8.0		03/01/2022 00:21
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Fossil Gas	485.0		04/01/2022 11:31
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Fossil Brown coal/Lignite	2121.0		02/01/2022 11:32
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Biomass	34.0		04/01/2022 11:31
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Hydro Run-of-river and poundage	128.0		04/01/2022 11:32
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Hydro Pumped Storage	0.0		02/01/2022 04:12
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Waste	4.0		02/01/2022 04:12
2022-01-02 01:00:00.000	PT60M	10YCA-BULGARIA-R	CTY	BG CTY	BG	Fossil Hard coal	62.0		02/01/2022 11:33
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4267.36		02/01/2022 04:12
2022-01-02 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Wind Onshore	16.18		02/01/2022 04:12
2022-01-02 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Hydro Run-of-river and poundage	272.08		02/01/2022 04:12
2022-01-02 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Hydro Water Reservoir	125.79		02/01/2022 04:12
2022-01-02 02:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Fossil Gas	642.75		02/01/2022 04:12
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other	355.85		02/01/2022 04:12
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Waste	853.82		02/01/2022 04:12
2022-01-02 02:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Geothermal	23.46		02/01/2022 04:12
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	294.54	3350.86	02/01/2022 04:16
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	02/01/2022 04:16
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	3293.63		02/01/2022 04:16
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	2677.26		02/01/2022 04:16
2022-01-02 02:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3450.07		02/01/2022 04:16
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Wind Onshore	706.22		02/01/2022 04:18
2022-01-02 01:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Wind Offshore	2157.76		20/02/2022 04:21
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	02/01/2022 04:18
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	16.0	0.0	02/01/2022 04:18
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Other	12.96		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Solar	0.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Biomass	56.71		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Fossil Gas	36.43		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Wind Onshore	129.4		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Hydro Run-of-river and poundage	24.17		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Waste	18.69		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10YLT-1001A0008Q	CTY	LT CTY	LT	Hydro Pumped Storage	0.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	71.2	0.0	21/02/2022 14:46
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	140.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	96.0	0.0	04/01/2022 11:10
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3830.8	0.0	21/02/2022 14:46
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1219.2	03/01/2022 14:21
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Fossil Gas	407.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Nuclear	12019.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Other	2.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Fossil Hard coal	3305.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Hydro Water Reservoir	66.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Hydro Pumped Storage	0.0	611.0	02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Wind Onshore	21.0		02/01/2022 04:19
2022-01-02 02:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Solar	3.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	1415.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	47.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	210.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1410.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	57.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1422.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	843.0		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	892.0		02/01/2022 04:19
2022-01-02 02:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Fossil Oil	372.65		02/01/2022 04:19
2022-01-02 02:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Wind Onshore	4.86		02/01/2022 04:19
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	7.67		03/01/2022 08:22
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		03/01/2022 08:50
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	467.3		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	69.74		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.7		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	14.61		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.26	02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	126.6		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1949.77		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.67		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.68		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.37		02/01/2022 04:20
2022-01-02 02:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	163.19		02/01/2022 04:20
2022-01-02 02:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Waste	17.2		02/01/2022 04:20
